user_id,item_id,rating,review_text,timestamp
u_0442,i_5027,5.0,I am so addicted to this game. I got my best friend to play and so we help each other out.  It gets hard when you reach a certain point but it's well worth playing because it is so much fun!,1474570739000
u_0442,i_6546,5.0,I am so addicted to this game. I got my best friend to play and so we help each other out.  It gets hard when you reach a certain point but it's well worth playing because it is so much fun!,1474570742000
u_0442,i_6206,5.0,I am so addicted to this game. I got my best friend to play and so we help each other out.  It gets hard when you reach a certain point but it's well worth playing because it is so much fun!,1474570774000
u_0442,i_6185,5.0,I am so addicted to this game. I got my best friend to play and so we help each other out.  It gets hard when you reach a certain point but it's well worth playing because it is so much fun!,1474570787000
u_0442,i_6031,5.0,I am so addicted to this game. I got my best friend to play and so we help each other out.  It gets hard when you reach a certain point but it's well worth playing because it is so much fun!,1474570791000
u_0442,i_5744,5.0,I am so addicted to this game. I got my best friend to play and so we help each other out.  It gets hard when you reach a certain point but it's well worth playing because it is so much fun!,1474570827000
u_0442,i_5981,5.0,I am so addicted to this game. I got my best friend to play and so we help each other out.  It gets hard when you reach a certain point but it's well worth playing because it is so much fun!,1474570983000
u_0442,i_6244,1.0,"It's just not very good, doesn't work very well,",1521593710789
u_0442,i_2242,3.0,It's ok.... Not terrible but it's ok....  Good to pass time when you are bored,1523225561805
u_0442,i_5325,2.0,I enjoyed playing the game but if something happens to your smart phone or tablet there's no way to get back into the game where you left off you have to start all over again and that's ridiculous it's happened twice now to me on my tablet so I'm uninstalling this app,1527576557502
u_0442,i_7597,1.0,way too many ads you can't go more than  2 or 3 spots of coloring without a 30 second ad starting.,1527605203542
u_0443,i_2846,5.0,This game is so cool! I because it's like you are actually taking care of a family! If you are young like me and you want a husband and kids then gay this game! Love this game!,1402595236000
u_0443,i_3126,1.0,I don't understand this game I know I am a kid but what if I like gambling and I try to play a game and I don't get it it's shameful :(,1403466352000
u_0443,i_3463,1.0,I have to be offensive but this is a terrible game. You just work on one thing when you are playing this game. I got bored with game like a minute right after I got it. I recommend not to get it.,1403575093000
u_0443,i_4218,1.0,There is nothing to do. It alright but there is no action or anything. It should be more like pou and boo.,1403605416000
u_0443,i_2210,5.0,This game is a very fun game to play because you get to experience what it is like being underwater. You also get to see a lot of fish! I  love this totally try it out.,1407299942000
u_0443,i_4480,5.0,I like this game a lot.,1413050016000
u_0443,i_2802,5.0,Good game<br />I play this when I get angry<br />It's fun,1413237053000
u_0443,i_4573,5.0,This game is really fun. Some of the levels are really hard but fun game,1413340697000
u_0443,i_5092,5.0,I just wanted to make a review to get coins,1421805769000
u_0443,i_5224,5.0,I am only giving this a review because I get money or whatever so don't read this I mean if you want it will waste your time...,1423530640000
u_0443,i_5830,1.0,Every time I tried to play it would freeze. This a very popular game at my school and I wanted an app for it. But it doesn't work and I think its dumb and needs to get worked on.,1444400571000
u_0444,i_0953,5.0,"This is a way to challenge your mind into improving thinking ahead, and all with fun.<br />It seems easy at first but it gets more and more difficult as you progress through the more difficult levels. Worth the time too.",1355158480000
u_0444,i_3339,4.0,"Addictive game, glad you get more lives each time you sign on. To many silly reasons to make us pay. I rather buy the game out right then having to keep paying.",1409342502000
u_0444,i_3930,5.0,"I do love this game. No need to go on Facebook I just started as a guest and have been playing that way since. I also have not yet needed to purchase anything. I seen a lot of complains on reviews that it required Facebook connection but that is not so. When you start new go in as Guest. That,s it.",1415499823000
u_0444,i_4298,5.0,"And I liked it so far. It is challenging enough and fun to play. The screen enlarges and shrinks as you want it to look at the pieces. The one thing I could do without is the hinting when a peace fits nearby. It made it too easy that way. Maybe there is a way to turn that off. As I said, I just did my first ever on the Kindle . I will update later after I have played for a while.",1416692207000
u_0444,i_4801,5.0,"I love the game, am totally addicted to it and it costs nothing...0,  zilch...nada...!<br /><br />You can play for a long time and not get bored.<br /><br />It's a great game for all ages. Fun for the family to play in a competition to see who. Scores the highest.<br /><br />This game is worth the time you spend at it and even helps with hand/eye coordination among some of the other brain exercises, so it's even good for all.<br /><br />So download,, play and have a lot of fun.",1417316794000
u_0444,i_4428,2.0,"R E A D  all the reviews ! !  IT COULD SAVE YOU $$ 10'000.00 and FAMILY, FRIENDS, YOUR JOB, GUILT, T I M E,  BANK ACCOUNT, SAVINGS ! ! ! I am not kidding. Sorry for shouting at you, but you have to pay attention to this warning. This game is not for anyone who does  NOT  have thousands of un-necessary for everyday living $$-dollars- $$ to spend and no other obligations, like studying, working, family and personal maintenance, unlimited time to spend playing, to devote to this game.<br />Unless you have decided to be a professional game player with unlimited income and no ties to the outside world, there is not a chance in this world that you will be able to benefit nor master this game.<br />Even the most  talented and experienced game players will not succeed in mastering this game without 1000's (thousands) of readily available $$  cash. You do not even have to have an addictive personality, nor do you need to be a wasteful person who spends without regard to the consequences of spending beyond your means, this game can and will catch you up into doing all the things you never thought you would fall for!<br />The way it does this is through the process of PLAYING, yes, simply playing a role playing game. I have been playing this game and from the start had much fun, I made friends, met a lot of fun people and learned some interesting new things - politics, team play, time management, smart game playing, thinking things through before action, planing, and more. I was helped by others with gifts of trunks full of items needed to move forward and possibly succeed. I also meet many bullies with an IQ of a dunkey who were actually my generals! I was attacked by players who had been playing for over a year and forgotten what being a beginner was like, and started all over rebuilding. This is a game of war after all I told myself. I spent a few $$ of my savings and money I could afford, to help pay to rebuild. The game was fun. B U T I spent a whole lot of time and energy at the game, without noticing at first. The game was exciting and I wanted to succeed like with everything else I have done in my life. So I spent some more time and some more money too. Still, I had good excuses for both. My alliance needed me, my general asked for my contributions and my new friends expected it too, since they too spent hours playing and their money and I benefited from that. As I gratuated from newbie to more knowledgeable I realized how much longer it was talking to build, feed, train and research and that all these actions were necessary to succeed in this game I had to reach into my spending money more to buy the aids only available in the packages for sale by Amazon, well actually from MZ through Amazon and only the $ 99 packages. There was no problem knowing about the &quot;V A L U E&quot; of these packages, they were well advertised upon entry into the game and at many times interrupting the playing with tantalizing sales, like the &quot;Blue-light&quot; specials at K-Mart, &quot;Only 55:45 min. left on sale!&quot; . It was all too easy to say: &quot;okay, just this once...&quot;. Further down the road a piece and $400 poorer, bullied to near tears, and after leaving the once cherished alliance of new friends, starting new in another alliance, with more new friends who had a strong &quot;family&quot; mentality and loyalty, and after I was yelled at by a 17 yr old, who had not even heard of diapers yet when  first became educated in the use of computers and internet, for a auto-correction made by my kindle, and untold hours of waiting for a building to be upgraded to the next necessary level, and waiting for the next load of troops to be trained, only to find out that I would not be able to benefit from troops I so patiently and costly built in the earlier days, I found out that the research I needed to do next to get the troops who would be beneficial when attacked would take 327days21hours and so many minutes to complete! And yes I would H A V E  to buy several more packages at $ 99 a piece so I would not have to sit and wait a year, yes 327 days IS almost a year in real life, and no there really was no other way around that, and what was I upset about, everyone else spent that kind of money, how else did I expect to play for winning. I asked myself,for winning what? AT WHAT COST? What exactly would I be able to tell my boss, my future boss in my resume, what was I going to tell the Judge at Family Court, in bankruptcy court, and worst of all, what would I tell my children, my grandchildren, MYSELF, what incredible legacy would I be known for and leave behind? It was a hard battle/war I had to fight justifying my leaving the game after having spent so much money, gold still in my account allong with untold pieces and parts which eventually were to make some mighty wapons and armor, buildings, troops, traps and resource tiles all representing time and money spent, - ALL waisted, for nothing, no gain, no accomplishments, actually all representing WAISTE !<br />I am asking you to think on my experiences and don't make the same choices KNOWING what this game is all about. Knowing now from reading the honest reviews given, some in shame for having failed, but having learned a valuable lesson: - not all that glitters is real gold - not all games are games we play, but rather games played with us.<br />Did I quit the game you want to know, with all the $$ spent and sitting there in the form of useless gold and glitter, and all the time invested? Yes, I flushed it all down the roulette, not without regret. See, I am actually a very frugal person. I just could not get myself to spend the make-believe gold since I spent real money for it. That is really sad, but I am so hoping that at least one person reading this review will make the choice not to spend the real money by not downloading this game and giving some unknown company your hard earned, or your parent's hard-earned money just so you can learn this for yourself.",1424797680000
u_0444,i_4088,5.0,"This is a great brain workout for any age since it makes you think moves out before you get started. This involves spacial and premcalculating thought.  It can be challenging for the beginner as well as the advanced player. Ii believe this to be a great brain excercise, so dont quit, stay with it as you wwould with any exercise for the body. Great game!",1431896016000
u_0444,i_2609,4.0,"I likd this better than the Tribez and Castlez, this has space to play slow so as not to have to buy gems. But I would like it best, 5 stars, if it were free to play. I am sick of a the &quot;ffee&quot; games that end up cosgkng you so much money. I would preference paying for my game and own it.",1434677592000
u_0444,i_3306,5.0,"With ads before each new city, or by buying it for $4.99. And never be bothered again,  no more hidden costs for energy or who knows how many extras. I love this game, I have a few on my pc and this is just like them. The game gets increasingly more difficult but have no fear, it has a great tutorial which teaches the game<br />step by step.<br />You can turn the tutor off whenever you want.  I bought this game because you get all the cities that way and no more advertisements. Great for any age to play unsupervised for even the little ones, and no fear that they will learn only how to kill, violence and frightening scenes, no fear that they will spend the college.fund before it's time. neither will you have to worry that you be sending all your savings on useless items in this game, just enjoy and have fun. Thank you for this great game!",1435966204000
u_0444,i_3958,5.0,"This is the first farm type game I have tried, and I am hooked!  This game is so much fun to play and it does not take any of my cash to play it, but of course if you truly love the game nothing wrong in spending a little. Let me tell you, if you bought this game for your computer or any game console you would probably pay  easily $30-40 for it.  But then your going to be playing by yourself,  not in this game though.  Here you get help and you get to see the way any player has their city arranged, get payed for helping others and receive gifts too. Best of all you don't have to force anyone from Facebook to play as your friends, because you have many players ready to be your  friends who are already playing the game. I'm not good at writing reviews, as you can tell, lol. That I am actually trying speaks for this game! I LOVE THIS GAME,  thats my tell review.",1440279789000
u_0444,i_5770,4.0,"fun app, but not at all like the real thing.",1446096694000
u_0444,i_4470,5.0,And challenging too. Although this is a game with in-game costs I have not been bothered to pay so far.,1450572195000
u_0444,i_3558,4.0,One of my most favourite games !! #Challenging! Fun ! I like some more games done as well. GRAT GAMW!!,1454470478000
u_0444,i_6010,4.0,"They constantly pushing you to buy more chips. I love the slot so far, only played two different ones. I don't understand yet how everything works aside from feeding the slots, but there is a lot more to this then just spinning the slots. Like tournaments, jackpots, club membership, and like I said constant interruption with &amp;#34;offers&amp;#34; for you to buy more chips, and I resent that a lot. Let me pull the slots and when I have run out of chips I either buy more, especially if I had fun,or not especially if I have been interrupted constantly. So if you don't understand that,then I can't explain this any better, so just read what I said here till it sinks in.<br />I enjoy fun slots with some special challenges , and I will even pay to play, but on my terms. I do hope you, the maker of this casino reads the reviews, else this is another waste of my time.",1459065180000
u_0444,i_5606,5.0,"Great game, challenging, so much so I sometimes wonder if the computer is cheating, lol...get.",1473219759000
u_0444,i_6418,3.0,"I'd played more exciting games for sure, moves kind of slow and seems not very challenging.  If you are patient you won't need to spend cash. But it's sloooow and almost challenges watching paint dry, almost. I guess if you have nothing better to do...At least I haven't spent any money yet. And I only just started. Shall see if it gets a bit more sassy.",1481879773000
u_0444,i_3591,5.0,"This program was recommended to me by engineering at Amazon because my 2nd Gen Kindle was infected by another program, also downloaded from Amazon, wit constant hijacking and spamming of Silk Browser.<br />This malware checker and cleaner can not be downloaded to my 2nd Gen Kindle. I don't know why, but just wanted to let you know.<br />I feel safe with MalWarebyts on my new Kindle and wish very much that I could install it on the old Kindle. I trust it.",1487372064000
u_0444,i_3610,1.0,"Don't download, possibly will infect your Silk Browser on Kindle! All I can tell you is that I downloaded this game and a few others, after which my Silk Browser was continuously hijacked spammed!! In my delegating all the apps I downloaded on the same day released me from this fearful experience! Don't download!",1487373046000
u_0444,i_6147,1.0,"Don't download, possibly will infect your Silk Browser on Kindle! All I can tell you is that I downloaded this game and a few others, after which my Silk Browser was continuously hijacked spammed!! In my delegating all the apps I downloaded on the same day released me from this fearful experience! Don't download!",1487373087000
u_0444,i_5395,1.0,"Don't download, possibly will infect your Silk Browser on Kindle! All I can tell you is that I downloaded this game and a few others, after which my Silk Browser was continuously hijacked spammed!! In my delegating all the apps I downloaded on the same day released me from this fearful experience! Don't download!",1487373140000
u_0444,i_4140,1.0,"Don't download, possibly will infect your Silk Browser on Kindle! All I can tell you is that I downloaded this game and a few others, after which my Silk Browser was continuously hijacked spammed!! In my delegating all the apps I downloaded on the same day released me from this fearful experience! Don't download!",1487373227000
u_0444,i_6395,1.0,"Don't download, possibly will infect your Silk Browser on Kindle! All I can tell you is that I downloaded this game and a few others, after which my Silk Browser was continuously hijacked spammed!! In my delegating all the apps I downloaded on the same day released me from this fearful experience! Don't download!",1487373357000
u_0444,i_1237,1.0,"Don't download, possibly will infect your Silk Browser on Kindle! All I can tell you is that I downloaded this game and a few others, after which my Silk Browser was continuously hijacked spammed!! In my delegating all the apps I downloaded on the same day released me from this fearful experience! Don't download!",1487373414000
u_0444,i_4437,4.0,Not bad. I like real puzzles better though... buy it once and put it together many times :-),1487373832000
u_0444,i_6030,2.0,"Not bad game, just know it's going to cost you money. Has no instructions, had no clue what I was supposed to do, what the game is. Ended up spending the gems or life or whatever before I knew what I was doing and now I had to buy more, and that before I understood the game.",1487374050000
u_0444,i_5761,4.0,"I am a member of Aol, but I wish they didn't make using this application a necessity for reading email on Kindle. Can't download onto old Kindle, and in browser, Silk Browser, I can no longer read my AOL email. Very frustrating!!!  Even with the app on my newer Kindle I prefer doing my email over the browser, not all options that we used to get over the Silk Browser are available in this app. Not happy being forced into using this application. Maybe it's time to cancel AOL, after 27 years as a member, from the startup of AOL ( before it was AOL it was PCLink and I was there) that's a tough decision. I use my Kindle for most of my email handling. I would also hate to give up my handle which I have had since 1991.  Boohoo...",1487375804000
u_0444,i_6841,5.0,Pretty cool game. So far I have not spent a dime. Great help with how to play the game. Definitely fine for younger kids. It's not too difficult but still challenging if you want to get perfect scores. And it does get harder as you advance. Enjoy!,1491553703000
u_0444,i_6479,5.0,"This is an ok time waster, and I want you to know that I only give it a five stars because I get chips which I won't buy myself. It's just not that good and there are so many better casinos and slot games out there challenging for your budget and spending money, so do try it for free.",1499214257322
u_0444,i_6525,5.0,"So far so good, no hassle to purchase chips, no advertisements, just playing neat slots and winning a little here and there, more like real slots at a casino.  Will change the review if things change. But for now I like it just great.",1500796001907
u_0444,i_4738,5.0,"Cool video poker great for practice for the real game or even in online slots. So far no harnessing to buy chips. Game seems to play typically, not loose or extra tight.",1500796892191
u_0444,i_5946,2.0,"ATTENTION: all slots have been reprogrammed with an upgrade in July 2017 and this is not the same Huuuge Casino game from earlier reviews. So read earlier reviews with a grain of salt.<br /><br />I  am going to write a very honest review; ...here it is.. When I first joined Huuuug slots it was great fun, I received enough chips to play and have a chance to get to know the layout. The packages of chips for sale were reasonable priced...AND...I had been winning some chips too, which made it more fun. Added to that there were and still are many ways to get more chips free. The slots were great, just tight enough to make you get excited when you won. I have actually never won a big JP but quite a few small ones, as has pretty much everyone who played I Huuuge Casino.<br />There were glitches here and there, it's a very busy place with players from all over the world, but support was pretty good and nice and did fix problems as quickly as is possible.<br />and pleasantly.<br />The variety of gambling games leaves no one out, it's not just slots. It's definitely a well-thought out program/app. You really can't get bored in here.<br />They have clubs you can belong to and actually benefit from all jackpots that the club members win, as a percentage of each jp gets posted on the club page so club member can pick them up and add to their purse. Now that is great, especially if you get invited into a top level club with lots of active members.  Clubs are made up of members from a specific country or a mix of nationalities, some you have to be invited to, others you can just join.<br />One complaint I have had is that nothing is really explained anywhere, or wasn't, I believe that they have something on their website now. But it would have been helpful to just have a small tutorial or help page. I missed that the most.<br /><br />I found some of the slots that made winning smaller jackpots a possibility.<br />Then every 5 -10 min you get a gift.of coins in the LObby, just go pick it up,  plus as you level up, which happens very quickly,  you get more free chips,  and with every 10th level you get additional special gifts , nice amounts, with some tickets you can use for a raffle to win chips and diamonds and other goodies.<br />There is certainly no lack of opportunities to accumulate some free chips. But again; there are no instructions in the game on how everything works and what you should do.<br /><br />All of this is fantastic and I immediately loved this casino. Especially since there is Roulette, Blackjack, Video Poker (many) Baccarat, poker and even tournament poker.  Yes I was going to enjoy this game. I joined a great club, made new friends.<br /><br />But then.....somewhere around 4th of July they &#34;updated&#34; the entire program/app, shut it down for a while and I suppose installed the newer games and now all games are tight, very, very difficult to win even small amounts much less a jackpot!  Everyone is upset and complaining, especially since we have to win jackpots for the club also to advance the club's standings. The number of JO's won declined drastically and they are now smaller. I love the club idea very much but it has become increasingly more difficult to get the numbers needed to keep the club in good standing and able to compete against all the other clubs.<br />I am not a hard gambler or irresponsible with my money, maybe a little bit of a tightwad, 😱 and I find that all the changes were made to solely benefit the company. selfish, greedy.  Sadly, it has taken away exactly that which had made this gambling game appealing to people like me. I don't mind spending some money on fun and recreation, but within reason, but this change is going to be a challenge for me and many like me, because I will not spend anymore of my hard earned cash with no return, no benefit, no enjoyment!<br /><br />Customer support services was good in the beginning, but now it's more of canned responses, probably auto-responses, one gets the feeling that they just don't care for us anymore, their customers, forgetting we are their profit line and the meal ticket. I feel like they lured us in with the original setup, then when they had us hooked they changed the rules, it's now no longer a fun game for us it's now a cash-cow. I hate nothing as much as someone trying to put one over on me.<br /><br />I am very disappointing right now. I have enough chips to keep playing for a while but I will not buy any new chips, I will not support a business/company that doesn't care for its customers, after all without us they just have a casino app without income.!!<br /><br />I lost 10B in chips in a matter of seconds because the slots have been changed, could have been a glitch,  But they reprogrammed the slots so that the winning is worse than in the toughest real life casino, but in a real casino I win real money and if I don't want to play anymore I turn in the casino chips for cash. That you can't do in Huuuug, you spent your real cash for casino chips and from that moment on its their money, you can't get it back, not even if you win a JP. In exchange you get some ..yes only some,.. enjoyment or fun. But is it worth $99.99 (or less) repeatedly? No, not to me, my money is worth more then simply playing slots from which I get no return.<br /><br />All the games have become tight and that only seems to get worse, so there is very little enjoyment here, anger yes, because customer support refused to refund even part of the 10 Billion chips that the slot machine absconded from me in seconds, in spite of the fact that losing 10 billion chips in seconds on a 100 Million per pull slot machine is mathematically not possible in seconds.<br />And it's no longer fun just feeding these slots with chip and not win. This is after all a game!!! Not a real casino.!! Paying for the chips ought to buy us plenty of fun, but no longer does.<br /><br />As I said at the beginning, it was a really fun cAsino to spend some time in, meeting new people making friends and having fun and relaxation in exchange for the purchase price of the chips. But they got greedy!  And now it's no longer a fair trade deal. You know it's almost as difficult to win a JP here as it is to win the powerball lottery!<br />It's a shame that human GREED is such a predominant human trade!  This truly WAS a fun game/casino to play BEFORE they upgraded and tightened up all slot machines, even Video Poker,  Baccarat and Blackjack. What made this place so good and fun was that one COULD actually win some chips, not just constantly loose, and the challenges we had to meet for and in the club to compete against all other clubs, that a percentage of every JP won is given to the club members, being able to chat with others, even give small gifts, and give other players some of your own chips a gifts, you can play private, in private rooms, and they always have special offers, are the many amenities for which we buy chips in exchange. I don't want the slots just spitting out coins left and right, I want to have won fair and square, but just a little easier than it is now, the way it was in the beginning. I will play here till I either loose all my funds, (not purchasing any more chips!) or I get too frustrated and bored because the games are just no longer fair.<br /><br />Just keep this in mind if you decide to download. You may enjoy all the fun extras like making new friends, and who knows, maybe they figure it out that &#34;bees are attracted to honey not lemons&#34;, (aka greed).<br />Read other reviews which are recent, since beginning July 2017 and compare with earliest reviews. But by all means go try it out using the free chips you get, collect the free chips in the Lobby every time they become ave, even. 10 min.  Make friends, give everyone the thumbs up, these add points and increase the number of free coins you get each day.  Then judge for yourself whether this is worth paying for chips, diamonds and tickets.<br />I hope I have helped you some with my review, I always read the reviews before I buy or download, I specifically read the negative reviews, you learn the most from them. GL",1502268591474
u_0444,i_7182,2.0,"Not worth YOUR hard earned cash! Just another slot app that doesn't know it's a Game and not for gambling. It goes beyond me why developers keep thinking that a game is the same to players as working for profit. Eventually one has spend more on something that gives nothing back, compared to full computer games, all to sit and watch some pics spin and spin. Don't get me wrong I love Vegas and real slots, but this app and most out there absolutely do nothing but frustrate because they don't give anything for the time spent, except time wasted and $$ given, yep  given! to the game developers!",1505519049488
u_0444,i_5919,5.0,"Fun game AND you can play without spending any money!  It gets steadily more challenging which is great, giving you time to get used to playing. I can play this a long time. Also your scoring is compared to other players after each game. So...Free, fun, challenging, free, fun...",1510881533343
u_0444,i_7385,1.0,"Too bad, but this won't even start. It's supposed to be downloaded, but I can't get out of this initial install screen, click  &quot;open&quot;  and it blinks but does not initiate the game, it remains in the same place. Closed Kindle and tried after restart, but it just takes me back to here to click &quot;open&quot; with the same results.<br />I am guessing that Amazon has not yet released this game for its Kindels. Will delete this and try in a few months.<br />I did check out their website, privacy policy and such; this is a Japanese company and everything is pretty clearly listed, detailed enough and without legalese-talk a lay person won't understand, it's very clear.<br />Anyone using an iphone or non Amazon tablet please let us know your experience with this game. Thanks",1518968273976
u_0444,i_7419,5.0,"It takes a little time and playing around to figure out all the tricks and techniques. There is tremendous amount of information and player suppor/input helping explain all the ins and outs and the intricacies of this game online. Take the time to read up on the game before you get too stressed out.<br />I been playing for a few months now and I still find this game challenging. You never run out of things to do and new things to learn. Support has been fabulous and always available for help with product problems, game play suggestions and questions.<br />Although you won't be able to play without spending any money at all, you can learn how to manage your spending to a reasonable price and have fun, there are ways to play which won't empty your bank account or make you reach into your retirement fund.<br />This is definitely a game for Star Trek fans of all ages. It's awesome how the TV series and the movies all come to life with the characters and their voices. The story is being expanded in the game all the time so it's as if you were surrounded by the actual characters from the shows and movies and living onwards in that timeline and forward into a future yet unfinished and unknown. This game is definitely not stagnant nor repetitive, it's constantly evolving due to the development of the story line which is updated almost weekly with new challenges and hundreds of characters to choose from. Develop and advance your favorite characters from Star Trek, meet new challenges as the story unfolds.",1531262126821
u_0444,i_7661,5.0,"This is a very challenging word finder game. I love it. It's different. I play it easy day, it's my brain exercise. At 73 we need to work that brain to keep it functioning. It's not entirely free but you can play with very little output. Then take your time finding the words, don't reach for help so quickly",1532588775126
u_0444,i_3896,2.0,"Be very careful with this game, starts off free, but you very quickly have to add coins so you can keep playing. Everything you do that is not just turning a card off the main pack costs and it's real sneaky about enticing you to spend coins to be able to finish a hand with success. I love solitary games of hairstyle, I find them challenging for the mind and I enjoy that challenge. It's not a mindless a game like so many.<br />So I downloaded this colorful and enticing game. It offers you opportunities to undo a move, add additional deals, wild cards and others, but every move, that's not matching cards, costs coins and you win very tiny numbers of coins.  You win less than each special costs.  The deals are difficult, which is great, but it's not enough to just clear the layout, you have to meet a certain number of points or you don't win. The way to get the points you need to get a tiny reward, you have to match same suit and color cards or same color cards repeatedly in a row. You may win 20 coins, but a reshuffle cost 20 coins, a wild card is 30 and an undo is 10 coins. You may have to play the same hand several times just to get the one out of three wins, and only after you win all three you get a few coins. 100 coins cost $1.99. That amounts to more then $5 to finish the required 3 hands AND with the points needed.<br />I firmly believe that this game is rigged. The layouts are so convoluted you can't get at cards at lower levels and even if you cleared all the cards you will not reach the points you need to win that hand you just worked so hard to clear. All experienced players know that clearing 2-3 decks of randomly shuffled and played out games are often impossible to clear. Try making matches that are same color much less same suit of a 3 deck layout! But that's the only way you can accumulate the needed points to win.<br /><br />There is no way that you can play this game without paying real cash. There are cheap purchases of coins available but the cost of just playing one hand successfully and earn coins you will spend more then you will win.<br /><br /> I have played solitary for 50+ years and still do every day, I consider myself a good player, but this game is setup to make you loose and buy coins.  This is NOT a free game.<br /><br /> I have played this game for three days, about 14 hands total, and spent already $10!! Now I am erasing this game. I seldom spend real money on silly games, I want a reward for my money, it being a challenge or learning something new, that's what I consider a fair trade. I very seldom have been so easily hoodwinked into spending $10 for 30 min of play, I actually just spent more time writing this review to keep you from being hoodwinked. I consider this a good investment..<br /><br />I am telling you this to impress to you just how sneaky and dishonest this game is, that this game is setup to wrestle a little bit of money, but quickly and repeatedly, out of you.  Aww, I thought, it's just $1.99, ha! 5x$1.99 =$10!<br /><br />I hope this helps you decide whether you want to download this game, but in the end it's your choice.",1535156254269
u_0444,i_7910,5.0,"This is a really great game. So far I have not spent a penny on this game and I have been playing non-stop.<br />This is a build-it kind of game unlike any I have played so far. The tutorial at the beginning is short but good. After I was on my own I still get certain things I must accomplish in order to get coins and level up.<br />So what's so different? Well you build your world from the cells on up, kind of. For instance: pretty much all your playground is water, you place rock or dirt or sand into the water and begin to create your land onto which you will build a primitive wood lean-to for my first human to live.<br />Mixing the &quot;ingredients&quot; you are provided with you create new ones. So: sand on water=desert, add grass and you get a cactus, now add grass again and you created a Palm tree.<br />You build your land, detail it, build housing from primitive on up, make a tree, build a lumber shack, get a human (random) to work the mill, cutting down the trees. You grow bushes and he cuts them to kindling.  Of course you also have a farm with a worker who gathered the grass you provided to feed the sheep and cuts up the meat for sale to the market and individuals.<br />You get to build a market where individuals are selling your goods. The coins from the sales will be used to build more and upgrade.<br />While you wait for the wood to be cut and processed you learn to create land, a volcano, mountains, swamp, flowers, an inventory which is ever expanding by mixing items together into new items, items you created, into an ever expanding inventory.<br /><br />I can sit down with this game and suddenly it's 3 hours later without me noticing time has moved on while my world is expanding according to my own imagination and ideas.<br />This creativity is what has so endeared me to this game. It's not - what the game developers want this world to look like, not by prior design -  but entirely how I want it, how I dream it up.  It uses my imagination! This game is fantastic for anyone, no age barriers, and for the little ones maybe a little initial help will see them on their way to creating a world according to.....them!<br /><br />I am using my 7&quot; Kindle Fire HD tablet and have not had any glitches or problems.<br /><br />There is advertisement available, but it's your choice if you want to see it or not. One of my tiny humans travels around my world carrying a sign offering me goodies for a quick look at some video game advertising, entirely my choice and not intrusive or disruptive.<br /><br />I love this game and I hope that it will remain such a delight, even once upgrades become necessary.  I applaud the developers for having thought out such an intrinsic game, making me think, plan and learn, yet not letting me flounder and lost or becoming overwhelmed. I doubt that I will get bored.",1554570307100
u_0444,i_3380,5.0,"So far so good, a fairly challenging game. I have only just played a few rounds. I like that I pick the tiles I want to play with and also get to choose the  background, adjust or turn off music. The game is timed and seems to become ever more challenging.<br /><br />As most Mahjong tile games tile matches are often hidden under together tiles it takes a quick eye and hand coordination to be beat the timer and not needing a shuffle. So far I have managed to finish all layouts I have played under 3 minutes and most at 2+ minutes.<br /><br />You get rewarded stars. What those are for I do not know yet.<br /><br />The game plays well on my old 6&quot; Kindle fire HD.  Does not seem to take up too much Ram or memory.<br /><br />Make sure you do read the privacy policy for there are some interesting terms. It is all spelled out without any fancy talk most people don't understand, I was glad for that. Non of what I read had me concerned  and I can actually deny some of the privacy policies if I should be so inclined. Everything looks kosher to me with no sneaky stuff going on behind the scenes. I also get the feeling that the company has concerns and are looking out for kids under 13 years old, I appreciate that very much. So this game is okay for younger children since they forbid any advertising or posting which is in any way offensive, and you are asked to report any misuse.<br /><br />I have read in some reviews that the game tends to freeze up, but since I only just begun to play I can't say one way or the other.<br /><br />I personally am enjoying this game. The advertisement are infrequent and don't interfere with the enjoyment of this game, unlike some other games where you are stuck watching advertisements after every round, not so here.<br /><br />The game is free this far, I see no place where it is asking for payments.<br /><br />I have been playing Mahjong since it first came out in the early 1990's and am very good at it. I like the different layouts, the size of the tiles, non are presenting any problems for my old eyes. In some games the tiles are so small that you can't see the number lines anymore, not so here. As I also play real Japanese or Hong Kong Mahjong (with actual tiles) and actually own a set of tiles, I am very familiar with the tiles, the symbols and numbering. I prefer playing with the primary tiles, but you can choose from tons of all kinds of picture tiles, making the game more challenging.<br /><br />Enjoy this game. For me it's a way to remove myself from the noisy and often difficult world, concentrating completely on the game. For me this is a great way of relaxing and retreating from the rather complicated and difficult world we live in at the moment. Along with the music I feel myself removed to an island, a peaceful island. Maybe you too will enjoy an occasional distraction from your problems and difficulties while playing this Mahjong game.",1567165607684
u_0444,i_8259,4.0,"I'm just starting to play this game and it has been some time since I have done Sudoku, takes a little time to figure out the game how it works, especially using the pen to place guesses of more then one number in same square. Otherwise it's great to be back playing this game.",1584075028448
